ID,NM_DISTRITO,LONG,LAT,ID_ADJS
2200,OLIVEIRA DE FÁTIMA,-48.9074015689032,-10.7083627090618,[]
2201,PALMEIRANTE,-47.9342497089842,-7.85756137614505,[]
2202,PALMEIRÓPOLIS,-48.4134139552316,-13.0398884336692,[]
2203,PARAÍSO DO TOCANTINS,-48.8866300840169,-10.1712207549999,[]
2205,PARANÃ,-47.8840837284426,-12.6204814887183,[]
2208,PAU D'ARCO,-49.3633064810091,-7.53999835569997,[]
2210,PEDRO AFONSO,-48.1775561127386,-8.96444959242294,[]
2212,PEIXE,-48.537810626336,-12.029773830853,[]
2216,PEQUIZEIRO,-48.9351798669158,-8.59334065444845,[]
2217,COLMÉIA,-48.7570665856948,-8.72937180681859,[]
2220,PINDORAMA DO TOCANTINS,-47.5756877172877,-11.1382025846808,[]
2221,PIRAQUÊ,-48.2937073910932,-6.76977703340735,[]
2222,PIUM,-49.1666580115747,-10.4409311179305,[]
2227,PONTE ALTA DO BOM JESUS,-46.4695867923952,-12.0878129084344,[]
2228,PONTE ALTA DO TOCANTINS,-47.5411803583019,-10.7406728486815,[]
2229,PORTO ALEGRE DO TOCANTINS,-47.0474256004295,-11.6072590990885,[]
2230,PORTO NACIONAL,-48.4121534584309,-10.708569917,[]
2235,PRAIA NORTE,-47.8147317333423,-5.39671287737827,[]
2242,PRESIDENTE KENNEDY,-48.504330670109,-8.52996082761918,[]
2243,PUGMIL,-48.8942204487831,-10.4243071562468,[]
2244,RECURSOLÂNDIA,-47.2380411950208,-8.73536045388012,[]
2245,RIACHINHO,-48.141045502038,-6.44221138769741,[]
2250,RIO DA CONCEIÇÃO,-46.8803997045722,-11.404940023899,[]
2251,RIO DOS BOIS,-48.5330479716014,-9.3437422386879,[]
2252,RIO SONO,-47.8999416391395,-9.34778933411611,[]
2256,SAMPAIO,-47.8757924571994,-5.3492956164967,[]
2258,SANDOLÂNDIA,-49.9333881543012,-12.5416001674833,[]
2260,SANTA FÉ DO ARAGUAIA,-48.6939418034376,-7.1499363850312,[]
2265,SANTA MARIA DO TOCANTINS,-47.7452704192246,-8.77497644926651,[]
2266,SANTA RITA DO TOCANTINS,-48.909294007359,-10.8664553694029,[]
2268,SANTA ROSA DO TOCANTINS,-48.1199542217524,-11.4514039985494,[]
2271,SANTA TEREZA DO TOCANTINS,-47.8062883215081,-10.2823615278187,[]
2272,SANTA TEREZINHA DO TOCANTINS,-47.6842853630081,-6.43699761844425,[]
2273,SÃO BENTO DO TOCANTINS,-47.9193922870534,-6.04499925719239,[]
2274,SÃO FÉLIX DO TOCANTINS,-46.6549808310123,-10.1732858539628,[]
2275,SÃO MIGUEL DO TOCANTINS,-47.5730023393731,-5.55381952879429,[]
2282,SÃO SALVADOR DO TOCANTINS,-48.2320849916811,-12.7474334144954,[]
2284,SÃO SEBASTIÃO DO TOCANTINS,-48.2038341490288,-5.25896145373507,[]
2285,SÃO VALÉRIO,-48.2329484333802,-11.9730674594797,[]
2289,SILVANÓPOLIS,-48.1798241355321,-11.1498613085628,[]
2290,SÍTIO NOVO DO TOCANTINS,-47.6374226504604,-5.60472685665309,[]
2298,SUCUPIRA,-48.9111262826871,-11.98622151086,[]
2299,TAGUATINGA,-46.4387317008831,-12.3961417386813,[]
2301,TAIPAS DO TOCANTINS,-46.9845717959323,-12.1928372090542,[]
2302,TALISMÃ,-49.0911184339334,-12.7875384068603,[]
2304,PALMAS,-48.3510437082462,-10.1632533267928,[]
2307,TOCANTÍNIA,-48.3758796714267,-9.55814773400572,[]
2346,TOCANTINÓPOLIS,-47.4274129286927,-6.32563437602796,[]
2354,TUPIRAMA,-48.2066848030641,-8.98056954941714,[]
2355,TUPIRATINS,-48.1229957408688,-8.39552999695801,[]
2356,WANDERLÂNDIA,-47.9562677260283,-6.8501255166885,[]
2360,XAMBIOÁ,-48.531601072817,-6.41188502017984,[]
2364,AÇAILÂNDIA,-47.5066645931119,-4.95137700016248,[]
2376,AFONSO CUNHA,-43.3208690039685,-4.13501547687008,[]
2380,ÁGUA DOCE DO MARANHÃO,-42.1155512017213,-2.84027827913681,[]
2384,ALCÂNTARA,-44.4170125372846,-2.40327652507917,[]
2450,ALTO PARNAÍBA,-45.9273440133384,-9.10836593219112,[]
2452,AMAPÁ DO MARANHÃO,-46.0091799003875,-1.68092149512179,[]
2455,AMARANTE DO MARANHÃO,-46.7506375454972,-5.55766200018214,[]
3015,ESPERANTINÓPOLIS,-44.8860686990188,-4.87030089747643,[]
3026,ESTREITO,-47.4478829861377,-6.56808498021472,[]
3035,FEIRA NOVA DO MARANHÃO,-46.6873552159638,-6.96313554062729,[]
3038,FERNANDO FALCÃO,-44.9107074022131,-6.154978462916,[]
3042,FORMOSA DA SERRA NEGRA,-46.1863570068861,-6.43530410561392,[]
3043,FORTALEZA DOS NOGUEIRAS,-46.1855575419836,-6.9659260874923,[]
3044,FORTUNA,-44.1606284272259,-5.73622413247702,[]
2484,ANAJATUBA,-44.6206700277629,-3.25755484212724,[]
2494,ANAPURUS,-43.1057925096893,-3.66703466234686,[]
2497,APICUM-AÇU,-45.0766520734486,-1.53059157775486,[]
2502,ARAGUANÃ,-45.6687944761006,-2.94912562327705,[]
2515,ARAIOSES,-41.8991394498654,-2.88925584643306,[]
2530,ARAME,-46.0136362778351,-4.886081505,[]
2561,ARARI,-44.7788346547106,-3.45917097011381,[]
2569,AXIXÁ,-44.0545858090773,-2.83779683713212,[]
2582,BACABAL,-44.7815559640891,-4.23152462978051,[]
2605,BACABEIRA,-44.3154229865671,-2.98582477877569,[]
2613,BACURI,-45.1373489396265,-1.72404631847323,[]
2619,BACURITUBA,-44.7357420061579,-2.71087197652061,[]
2621,BALSAS,-46.0389926733405,-7.53116999024552,[]
2625,BARÃO DE GRAJAÚ,-43.0264526994269,-6.75895520558046,[]
2628,BARRA DO CORDA,-45.239011016111,-5.5083395,[]
2682,BARREIRINHAS,-42.8278025132041,-2.75008594875811,[]
2697,BELÁGUA,-43.510061642741,-3.15677222752965,[]
2699,BELA VISTA DO MARANHÃO,-45.2482458781849,-3.73773324990828,[]
2707,BENEDITO LEITE,-44.5598567990095,-7.2187997953852,[]
2709,BEQUIMÃO,-44.7857301568673,-2.4620629950811,[]
2718,BERNARDO DO MEARIM,-44.7643231034878,-4.63028749079229,[]
2722,BOA VISTA DO GURUPI,-46.2987100525274,-1.79329613579879,[]
2726,BOM JARDIM,-45.6018893890511,-3.54416097785572,[]
2754,BOM JESUS DAS SELVAS,-46.8532412231489,-4.48996835310692,[]
2768,BOM LUGAR,-45.0311078563238,-4.37550960146424,[]
2782,BREJO,-42.7508478268196,-3.679178,[]
2792,BREJO DE AREIA,-45.5820952717813,-4.33062989749501,[]
2795,BURITI,-42.9251061777803,-3.9455715,[]
2800,BURITI BRAVO,-43.8356215415106,-5.83528813214674,[]
2803,BURITICUPU,-46.451495319051,-4.32594772630155,[]
2827,BURITIRANA,-47.0172250932177,-5.58891514171156,[]
2839,CACHOEIRA GRANDE,-44.0596850157832,-2.93192103905761,[]
2843,CAJAPIÓ,-44.6733771645862,-2.88288220315752,[]
2845,CAJARI,-45.0079653349663,-3.32386883091692,[]
2852,CAMPESTRE DO MARANHÃO,-47.3676328633342,-6.16471664583519,[]
2855,CÂNDIDO MENDES,-45.7372683655917,-1.453889108528,[]
2864,CANTANHEDE,-44.381816135839,-3.62836431187274,[]
2866,CAPINZAL DO NORTE,-44.3304362519955,-4.7212453887722,[]
2870,CAROLINA,-47.4700918028279,-7.33078300523913,[]
2873,CARUTAPERA,-46.023150834605,-1.200602,[]
2879,CAXIAS,-43.3585394285192,-4.86167499015957,[]
2899,CEDRAL,-44.5307895278055,-1.99791592557159,[]
2906,CENTRAL DO MARANHÃO,-44.8318437024986,-2.19131390761778,[]
2909,CENTRO DO GUILHERME,-46.0399601131872,-2.4569850818082,[]
2913,CENTRO NOVO DO MARANHÃO,-46.1284089549781,-2.14429169855839,[]
2918,CHAPADINHA,-43.361120781752,-3.74002452,[]
2923,CIDELÂNDIA,-47.7842327756716,-5.17742104721159,[]
2935,CODÓ,-43.8860802350324,-4.45133750014621,[]
2952,COELHO NETO,-43.0140136155495,-4.25473750013981,[]
2958,COLINAS,-44.2497802305352,-6.02736552019732,[]
2968,CONCEIÇÃO DO LAGO-AÇU,-44.9030159051796,-3.84111845785575,[]
2973,COROATÁ,-44.1255992014644,-4.128976,[]
2980,CURURUPU,-44.8677616169761,-1.8255207812193,[]
2993,DAVINÓPOLIS,-47.4049963875281,-5.53445621610635,[]
2998,DOM PEDRO,-44.4400099109689,-5.03844763516531,[]
3009,DUQUE BACELAR,-42.9441802036073,-4.14781909711357,[]
3049,GODOFREDO VIANA,-45.7717548080523,-1.40980018673278,[]
3058,GONÇALVES DIAS,-44.3059065359375,-5.14395556946104,[]
3624,PINHEIRO,-45.0839266012937,-2.5227405,[]
3629,PIO XII,-45.169960388665,-3.88758753012782,[]
3638,PIRAPEMAS,-44.2282808838415,-3.72532906611683,[]
3642,POÇÃO DE PEDRAS,-44.9515514003151,-4.75002521124495,[]
3074,GOVERNADOR ARCHER,-44.2757565261253,-5.02538782392684,[]
3079,GOVERNADOR EDISON LOBÃO,-47.3689358390373,-5.74741173851254,[]
3084,GOVERNADOR EUGÊNIO BARROS,-44.2469626460204,-5.32249100152954,[]
3100,GOVERNADOR LUIZ ROCHA,-44.0708873355169,-5.47286468491781,[]
3105,GOVERNADOR NEWTON BELLO,-45.6745017970092,-3.42970471990357,[]
3116,GOVERNADOR NUNES FREIRE,-45.8814811327942,-2.13496236,[]
3128,GRAÇA ARANHA,-44.33579125992,-5.40482121305463,[]
3134,GRAJAÚ,-46.1423956359934,-5.81854843133104,[]
3175,GUIMARÃES,-44.5977464563371,-2.13507715838452,[]
3183,HUMBERTO DE CAMPOS,-43.4650921443146,-2.59122397226084,[]
3194,ICATU,-44.06584846864,-2.77482786309925,[]
3206,IGARAPÉ DO MEIO,-45.1833277021706,-3.63670852186543,[]
3216,IGARAPÉ GRANDE,-44.8674033458603,-4.66085380623745,[]
3221,IMPERATRIZ,-47.4798108057682,-5.52652402518114,[]
3236,ITAIPAVA DO GRAJAÚ,-45.792682503469,-5.1445822617698,[]
3253,ITAPECURU MIRIM,-44.354263390434,-3.39904548011184,[]
3267,ITINGA DO MARANHÃO,-47.5279099637574,-4.45500399844588,[]
3276,JATOBÁ,-44.2199147698158,-5.81966693677504,[]
3283,JENIPAPO DOS VIEIRAS,-45.6333791074203,-5.36942492643339,[]
3299,JOÃO LISBOA,-47.4050361497684,-5.45366294155917,[]
3305,JOSELÂNDIA,-44.6991525645005,-4.97269332894745,[]
3315,JUNCO DO MARANHÃO,-46.0707260732137,-1.87460959750276,[]
3317,LAGO DA PEDRA,-45.1258913559145,-4.564744515,[]
3331,LAGO DO JUNCO,-45.0513443921165,-4.60764321768366,[]
3341,LAGO VERDE,-44.9376352319942,-4.03871129527666,[]
3351,LAGOA DO MATO,-43.5275591165627,-6.04527729657082,[]
3355,LAGO DOS RODRIGUES,-44.9764423255877,-4.61237577693148,[]
3362,LAGOA GRANDE DO MARANHÃO,-45.3906142793613,-4.99312373713713,[]
3367,LAJEADO NOVO,-47.0324475171004,-6.19160922666686,[]
3371,LIMA CAMPOS,-44.4693403292236,-4.51704598721753,[]
3373,LORETO,-45.1392416375273,-7.09445416538222,[]
3376,LUÍS DOMINGUES,-45.8953319920784,-1.32546024435309,[]
3379,MAGALHÃES DE ALMEIDA,-42.2015066913751,-3.3966676742208,[]
3387,MARACAÇUMÉ,-45.9586390371679,-2.05616454951514,[]
3392,MARAJÁ DO SENA,-45.4572376525781,-4.62031332412411,[]
3398,MARANHÃOZINHO,-45.8556114548668,-2.235616992076,[]
3404,MATA ROMA,-43.1203894235718,-3.61904550989372,[]
3408,MATINHA,-45.0364289401062,-3.09840003,[]
3416,MATÕES,-43.201208282913,-5.52246501943405,[]
3426,MATÕES DO NORTE,-44.5502445069402,-3.62751878021672,[]
3430,MILAGRES DO MARANHÃO,-42.6107528325103,-3.58220664139805,[]
3434,MIRADOR,-44.3626097938789,-6.37756569538775,[]
3442,MIRANDA DO NORTE,-44.5842756917321,-3.56264477442983,[]
3447,MIRINZAL,-44.7857559864783,-2.06422419159107,[]
3452,MONÇÃO,-45.2475846706441,-3.49393248,[]
3473,MONTES ALTOS,-47.0704395080146,-5.82856250416417,[]
3478,MORROS,-44.0445445431756,-2.86147895308791,[]
3483,NINA RODRIGUES,-43.9044847603497,-3.46246428944702,[]
3490,NOVA COLINAS,-46.2593252229153,-7.12056600356251,[]
3492,NOVA IORQUE,-44.0486267271013,-6.73320330579158,[]
3493,NOVA OLINDA DO MARANHÃO,-45.7045360408348,-2.79988654406012,[]
3497,OLHO D'ÁGUA DAS CUNHÃS,-45.1195796205,-4.13727592980541,[]
3504,OLINDA NOVA DO MARANHÃO,-45.0032353744727,-2.99747761540954,[]
3508,PAÇO DO LUMIAR,-44.0986923548404,-2.528063,[]
3519,PALMEIRÂNDIA,-44.9044638923101,-2.64777427826389,[]
3526,PARAIBANO,-43.9857620488226,-6.43182541413892,[]
3529,PARNARAMA,-43.0904013534701,-5.6844671764059,[]
3549,PASSAGEM FRANCA,-43.781745225862,-6.17399442555871,[]
3555,PASTOS BONS,-44.0886025133719,-6.60402773206398,[]
3561,PAULINO NEVES,-42.5454239809373,-2.71820598982708,[]
3564,PAULO RAMOS,-45.2399800047299,-4.44795676593636,[]
3575,PEDREIRAS,-44.6037348763271,-4.56935068809905,[]
3581,PEDRO DO ROSÁRIO,-45.3464537341415,-2.96811467267822,[]
3592,PENALVA,-45.1764616887688,-3.29323331776922,[]
3599,PERI MIRIM,-44.8502907000589,-2.57305464850608,[]
3603,PERITORÓ,-44.3258535239149,-4.37022511765711,[]
3614,PINDARÉ-MIRIM,-45.3468679178433,-3.60550057491389,[]
3651,PORTO FRANCO,-47.3821649019193,-6.35418186391414,[]
3653,PORTO RICO DO MARANHÃO,-44.5837478895568,-1.85722321484413,[]
3659,PRESIDENTE DUTRA,-44.4929188624246,-5.28237425775883,[]
3671,PRESIDENTE JUSCELINO,-44.0767794214185,-2.92822924614922,[]
3680,PRESIDENTE MÉDICI,-45.8207086475539,-2.38366404653914,[]
3683,PRESIDENTE SARNEY,-45.3713022606449,-2.59553055990599,[]
3689,PRESIDENTE VARGAS,-44.0334018673342,-3.40201152220656,[]
3694,PRIMEIRA CRUZ,-43.4424433046987,-2.51058317196358,[]
3704,RAPOSA,-44.1025161642031,-2.41507490262868,[]
3705,RIACHÃO,-46.6233501429074,-7.36456500024021,[]
3709,RIBAMAR FIQUENE,-47.3834777870799,-5.93382285881857,[]
3712,ROSÁRIO,-44.2475185952615,-2.941543035,[]
3719,SAMBAÍBA,-45.3442031980139,-7.13835089749796,[]
3720,SANTA FILOMENA DO MARANHÃO,-44.5637140401312,-5.4997668067221,[]
3726,SANTA HELENA,-45.3051611932379,-2.23453250892676,[]
3732,SANTA INÊS,-45.3782724523024,-3.65857452,[]
3739,SANTA LUZIA,-45.6650117249372,-3.968391465,[]
3770,SANTA LUZIA DO PARUÁ,-45.7764615615901,-2.54616147481491,[]
3776,SANTA QUITÉRIA DO MARANHÃO,-42.5628730097352,-3.49848499511509,[]
3780,SANTA RITA,-44.3199480818757,-3.13411676567102,[]
3786,SANTANA DO MARANHÃO,-42.4007677571893,-3.11306834278169,[]
3792,SANTO AMARO DO MARANHÃO,-43.2552849422448,-2.5027211989687,[]
3798,SANTO ANTÔNIO DOS LOPES,-44.3614474338019,-4.87381957559703,[]
3807,SÃO BENEDITO DO RIO PRETO,-43.5299918701629,-3.33276600373026,[]
3809,SÃO BENTO,-44.8283451799242,-2.6970075,[]
3815,SÃO BERNARDO,-42.4230096609141,-3.36543651011074,[]
3830,SÃO DOMINGOS DO AZEITÃO,-44.6504239102536,-6.80442500975138,[]
3832,SÃO DOMINGOS DO MARANHÃO,-44.3928792568666,-5.5656420001824,[]
3853,SÃO FÉLIX DE BALSAS,-44.8114476614751,-7.08468515424976,[]
3855,SÃO FRANCISCO DO BREJÃO,-47.3911373985947,-5.13020078716627,[]
3861,SÃO FRANCISCO DO MARANHÃO,-42.8653217275577,-6.2527979166509,[]
3867,SÃO JOÃO BATISTA,-44.8117618530648,-2.95333291245805,[]
3870,SÃO JOÃO DO CARÚ,-46.2549254827263,-3.56080340686086,[]
3878,SÃO JOÃO DO PARAÍSO,-47.0506104204952,-6.46622228636398,[]
3883,SÃO JOÃO DO SOTER,-43.8181817951061,-5.11573926436997,[]
3895,SÃO JOÃO DOS PATOS,-43.7029101657958,-6.4982081521098,[]
3897,SÃO JOSÉ DE RIBAMAR,-44.0575481150532,-2.55585852,[]
3905,SÃO JOSÉ DOS BASÍLIOS,-44.5824465175581,-5.04868724515117,[]
3914,SÃO LUÍS,-44.2979185642444,-2.53188598508339,[]
3920,SÃO LUÍS GONZAGA DO MARANHÃO,-44.6627084964498,-4.37391849056593,[]
3930,SÃO MATEUS DO MARANHÃO,-44.4685628110946,-4.03455051013261,[]
3937,SÃO PEDRO DA ÁGUA BRANCA,-48.4236235936456,-5.08891099740741,[]
3939,SÃO PEDRO DOS CRENTES,-46.5325803473698,-6.82855564083834,[]
3940,SÃO RAIMUNDO DAS MANGABEIRAS,-45.4848314302202,-7.02696265716848,[]
3943,SÃO RAIMUNDO DO DOCA BEZERRA,-45.0841627902783,-5.10318184489716,[]
3949,SÃO ROBERTO,-44.9919011592934,-5.01736688238089,[]
3955,SÃO VICENTE FERRER,-44.8869045766146,-2.89073106437795,[]
3958,SATUBINHA,-45.2336295762481,-4.03573549481028,[]
3963,SENADOR ALEXANDRE COSTA,-44.056301506417,-5.26107654438389,[]
3971,SENADOR LA ROCQUE,-47.2891914239822,-5.44183249517839,[]
3986,SERRANO DO MARANHÃO,-45.1146408497435,-1.85264554172752,[]
3989,SÍTIO NOVO,-46.6949833406808,-5.87062989131234,[]
3996,SUCUPIRA DO NORTE,-44.1886027051903,-6.47828444762036,[]
4000,SUCUPIRA DO RIACHÃO,-43.5458533208452,-6.42010840512647,[]
4002,TASSO FRAGOSO,-45.7441235175102,-8.47983101786688,[]
4004,TIMBIRAS,-43.9384339738391,-4.253840505,[]
4005,TIMON,-42.8337278988597,-5.10068111012935,[]
4014,TRIZIDELA DO VALE,-44.6106851966461,-4.57012685660997,[]
4016,TUFILÂNDIA,-45.6339164756818,-3.6764041183838,[]
4022,TUNTUM,-44.6490121516647,-5.24965554,[]
4038,TURIAÇU,-45.3691524172241,-1.66902204768173,[]
4059,TURILÂNDIA,-45.30676531197,-2.22883352495052,[]
4065,TUTÓIA,-42.2768472076943,-2.76355019688869,[]
4084,URBANO SANTOS,-43.4042484723562,-3.20840949958587,[]
4087,VARGEM GRANDE,-43.9166644901652,-3.54189600011652,[]
4095,VIANA,-45.0013066952616,-3.21456251306625,[]
4108,VILA NOVA DOS MARTÍRIOS,-48.138926482601,-5.18351151920427,[]
4111,VITÓRIA DO MEARIM,-44.8695722405589,-3.48204736454661,[]
4124,VITORINO FREIRE,-45.244185143155,-4.29118650014099,[]
4147,ZÉ DOCA,-45.657697860605,-3.2754805,[]
4163,ACAUÃ,-41.0836378172387,-8.22078666287762,[]
4164,AGRICOLÂNDIA,-42.6591831974356,-5.79550193543481,[]
4168,ÁGUA BRANCA,-42.6351308599585,-5.89326633794508,[]
4170,ALAGOINHA DO PIAUÍ,-40.9346348169192,-7.00817528014998,[]
4172,ALEGRETE DO PIAUÍ,-40.8578629896146,-7.2453494663005,[]
4174,ALTO LONGÁ,-42.210321962161,-5.25099301135127,[]
4177,ALTOS,-42.4609480355568,-5.03654643434055,[]
4184,ALVORADA DO GURGUÉIA,-43.8630715789216,-8.44395907228392,[]
4189,AMARANTE,-42.8536928230327,-6.24661077217367,[]
4195,ANGICAL DO PIAUÍ,-42.7438657484282,-6.08724169212959,[]
4198,ANÍSIO DE ABREU,-43.0348533320546,-9.17491853090693,[]
4202,ANTÔNIO ALMEIDA,-44.1965353200183,-7.21935583400696,[]
4203,AROAZES,-41.797453338794,-6.11285025626382,[]
4204,AROEIRAS DO ITAIM,-41.5632044182612,-7.27874546497215,[]
4205,ARRAIAL,-42.5365666246569,-6.65082702747813,[]
4206,ASSUNÇÃO DO PIAUÍ,-41.0508299964828,-5.8649144945276,[]
4208,AVELINO LOPES,-43.9415101417959,-10.1347450128483,[]
4209,BAIXA GRANDE DO RIBEIRO,-45.212815292567,-7.85335195918549,[]
4211,BARRA D'ALCÂNTARA,-42.1050020825819,-6.5188730722939,[]
4213,BARRAS,-42.2953398573464,-4.24309335434368,[]
4221,BARREIRAS DO PIAUÍ,-45.4777877054503,-9.92124682674306,[]
4222,BARRO DURO,-42.5133778221163,-5.81235970781592,[]
4224,BATALHA,-42.075218732031,-4.0204123357539,[]
4231,BELA VISTA DO PIAUÍ,-41.8713796439709,-7.97218531957187,[]
4232,BELÉM DO PIAUÍ,-40.9703021906942,-7.37013961551867,[]
4233,BENEDITINOS,-42.3706167024747,-5.44760286024036,[]
4234,BERTOLÍNIA,-43.9543877391026,-7.62862476310433,[]
4235,BETÂNIA DO PIAUÍ,-40.7966219288235,-8.14566557729576,[]
4236,BOA HORA,-42.1252957358755,-4.40900960580236,[]
4237,BOCAINA,-41.3223406826513,-6.95484233259558,[]
4241,BOM JESUS,-44.3605250848238,-9.07094898367372,[]
4247,BOM PRINCÍPIO DO PIAUÍ,-41.6452095701255,-3.18985868760539,[]
4250,BONFIM DO PIAUÍ,-42.8796630650943,-9.16656053927466,[]
4252,BOQUEIRÃO DO PIAUÍ,-42.1036271347473,-4.48581963164373,[]
4254,BRASILEIRA,-41.7892596435709,-4.13782910774516,[]
4257,BREJO DO PIAUÍ,-42.8303018098246,-8.20706476637205,[]
4258,BURITI DOS LOPES,-41.8699088471231,-3.17272133505459,[]
4263,BURITI DOS MONTES,-41.1018513936703,-5.31206678256848,[]
4270,CABECEIRAS DO PIAUÍ,-42.3083160653123,-4.4713312938014,[]
4273,CAJAZEIRAS DO PIAUÍ,-42.3967272946014,-6.79418411754213,[]
4274,CAJUEIRO DA PRAIA,-41.3471503621608,-2.9292271717718,[]
4279,CALDEIRÃO GRANDE DO PIAUÍ,-40.6374189126801,-7.33155965178439,[]
4280,CAMPINAS DO PIAUÍ,-41.8807452929818,-7.65477812796145,[]
4283,CAMPO ALEGRE DO FIDALGO,-41.832013324158,-8.37448038066491,[]
4284,CAMPO GRANDE DO PIAUÍ,-41.031200960402,-7.13599312024874,[]
4287,CAMPO LARGO DO PIAUÍ,-42.6260410416609,-3.8078689391976,[]
4291,CAMPO MAIOR,-42.16674460469,-4.8291139265717,[]
4293,CANAVIEIRA,-43.7194280333653,-7.69462155953116,[]
4298,CANTO DO BURITI,-42.9440210219612,-8.10823191972276,[]
4299,CAPITÃO DE CAMPOS,-41.9435219724325,-4.45855926839762,[]
4303,CAPITÃO GERVÁSIO OLIVEIRA,-41.8161163123905,-8.49683786838726,[]
4304,CARACOL,-43.3342004507516,-9.27676526720519,[]
4307,CARAÚBAS DO PIAUÍ,-41.8412081259918,-3.47859053753496,[]
4308,CARIDADE DO PIAUÍ,-40.9903345467585,-7.7286523875636,[]
4310,CASTELO DO PIAUÍ,-41.5473162426661,-5.32154387089345,[]
4311,CAXINGÓ,-41.8826837610641,-3.42693840284847,[]
4312,COCAL,-41.5568448345735,-3.47045348969133,[]
4317,COCAL DE TELHA,-41.9790478739642,-4.55381572391613,[]
4319,COCAL DOS ALVES,-41.4554189108305,-3.60607259075426,[]
4321,COIVARAS,-42.207315906284,-5.09130835135404,[]
4322,COLÔNIA DO GURGUÉIA,-43.7960171560657,-8.18757421634094,[]
4324,COLÔNIA DO PIAUÍ,-42.1771185063946,-7.22365756395221,[]
4326,CONCEIÇÃO DO CANINDÉ,-41.5966339439158,-7.88270415387533,[]
4328,CORONEL JOSÉ DIAS,-42.4703571012192,-8.81636941148989,[]
4330,CORRENTE,-45.1633125235767,-10.4409360381237,[]
4331,CRISTALÂNDIA DO PIAUÍ,-45.1860307001326,-10.6478037517985,[]
4333,CRISTINO CASTRO,-44.2244147473452,-8.82018628851015,[]
4337,CURIMATÁ,-44.3007222328749,-10.0312924303294,[]
4339,CURRAIS,-44.4030021530455,-9.01243383893679,[]
4343,CURRALINHOS,-42.8322105193044,-5.62045322935698,[]
4345,CURRAL NOVO DO PIAUÍ,-40.9010694707015,-7.83079718839096,[]
4346,DEMERVAL LOBÃO,-42.6742286110912,-5.35846546591049,[]
4347,DIRCEU ARCOVERDE,-42.4395699620089,-9.33520004406841,[]
4348,DOM EXPEDITO LOPES,-41.6523852113084,-6.95790184268742,[]
4352,DOMINGOS MOURÃO,-41.2718814488667,-4.2534336344923,[]
4354,DOM INOCÊNCIO,-41.9768511187551,-9.00807494342793,[]
4355,ELESBÃO VELOSO,-42.1381444495035,-6.20171946131167,[]
4358,ELISEU MARTINS,-43.6648111316973,-8.09646228958409,[]
4359,ESPERANTINA,-42.2353645251038,-3.89560453063831,[]
4365,FARTURA DO PIAUÍ,-42.7944014031782,-9.47860628628754,[]
4366,FLORES DO PIAUÍ,-42.9243058019859,-7.79177560177302,[]
4368,FLORESTA DO PIAUÍ,-41.800314291439,-7.46679537490687,[]
4369,FLORIANO,-43.0206447383255,-6.76967243378636,[]
4372,FRANCINÓPOLIS,-42.2633660989624,-6.39529262258713,[]
4374,FRANCISCO AYRES,-42.6911278448088,-6.62334353190539,[]
4377,FRANCISCO MACEDO,-40.7955673541325,-7.32787104055435,[]
4378,FRANCISCO SANTOS,-41.1361573365002,-6.99417113754419,[]
4381,FRONTEIRAS,-40.6172329306571,-7.08841253289163,[]
4382,GEMINIANO,-41.3575797604714,-7.15841762588982,[]
4387,GILBUÉS,-45.3469199782092,-9.83456990551612,[]
4389,GUADALUPE,-43.5669236545324,-6.78524690867309,[]
4390,GUARIBAS,-43.687721027429,-9.39511130371931,[]
4395,HUGO NAPOLEÃO,-42.5625630466248,-5.98778789069952,[]
4396,ILHA GRANDE,-41.8197731840424,-2.85400860719721,[]
4397,INHUMA,-41.7101940564928,-6.66712034067942,[]
4403,IPIRANGA DO PIAUÍ,-41.7399141279438,-6.82693267828702,[]
4405,ISAÍAS COELHO,-41.6794480824978,-7.73431069665783,[]
4407,ITAINÓPOLIS,-41.4800253104968,-7.45128081314228,[]
4410,ITAUEIRA,-43.0254965077817,-7.60811663252844,[]
4413,JACOBINA DO PIAUÍ,-41.2107620506702,-7.93626448750448,[]
4415,JAICÓS,-41.1464748134968,-7.35315232722134,[]
4417,JARDIM DO MULATO,-42.6339595632103,-6.0965775947567,[]
4421,JATOBÁ DO PIAUÍ,-41.8198222185671,-4.77315894428875,[]
4422,JERUMENHA,-43.5027430064021,-7.08463219387257,[]
4427,JOÃO COSTA,-42.4178485806471,-8.48912572192957,[]
